date,year,month,event_category,event_count,fatalities,geographic_level,country,source
2018-11-01,2018,11,political_violence,28,32.0,national,Uganda,ACLED via HDX
2018-12-01,2018,12,civilian_targeting,20,18.0,national,Uganda,ACLED via HDX
2018-12-01,2018,12,demonstrations,7,,national,Uganda,ACLED via HDX
2018-12-01,2018,12,political_violence,25,22.0,national,Uganda,ACLED via HDX
2019-01-01,2019,1,civilian_targeting,14,8.0,national,Uganda,ACLED via HDX
2019-01-01,2019,1,demonstrations,7,,national,Uganda,ACLED via HDX
2019-01-01,2019,1,political_violence,20,13.0,national,Uganda,ACLED via HDX
2019-02-01,2019,2,civilian_targeting,8,7.0,national,Uganda,ACLED via HDX
2019-02-01,2019,2,demonstrations,12,,national,Uganda,ACLED via HDX
2019-02-01,2019,2,political_violence,12,8.0,national,Uganda,ACLED via HDX
2019-03-01,2019,3,civilian_targeting,22,25.0,national,Uganda,ACLED via HDX
2019-03-01,2019,3,demonstrations,10,,national,Uganda,ACLED via HDX
2019-03-01,2019,3,political_violence,26,28.0,national,Uganda,ACLED via HDX
2019-04-01,2019,4,civilian_targeting,15,12.0,national,Uganda,ACLED via HDX
2019-04-01,2019,4,demonstrations,10,,national,Uganda,ACLED via HDX
2019-04-01,2019,4,political_violence,22,12.0,national,Uganda,ACLED via HDX
2019-05-01,2019,5,civilian_targeting,16,17.0,national,Uganda,ACLED via HDX
2019-05-01,2019,5,demonstrations,11,,national,Uganda,ACLED via HDX
2019-05-01,2019,5,political_violence,26,20.0,national,Uganda,ACLED via HDX
2019-06-01,2019,6,civilian_targeting,15,9.0,national,Uganda,ACLED via HDX
2019-06-01,2019,6,demonstrations,3,,national,Uganda,ACLED via HDX
2019-06-01,2019,6,political_violence,23,12.0,national,Uganda,ACLED via HDX
2019-07-01,2019,7,civilian_targeting,13,8.0,national,Uganda,ACLED via HDX
2019-07-01,2019,7,demonstrations,18,,national,Uganda,ACLED via HDX
2019-07-01,2019,7,political_violence,18,14.0,national,Uganda,ACLED via HDX
2019-08-01,2019,8,civilian_targeting,13,9.0,national,Uganda,ACLED via HDX
2019-08-01,2019,8,demonstrations,13,,national,Uganda,ACLED via HDX
2019-08-01,2019,8,political_violence,13,9.0,national,Uganda,ACLED via HDX
2019-09-01,2019,9,civilian_targeting,9,5.0,national,Uganda,ACLED via HDX
2019-09-01,2019,9,demonstrations,27,,national,Uganda,ACLED via HDX
2019-09-01,2019,9,political_violence,12,8.0,national,Uganda,ACLED via HDX
2019-10-01,2019,10,civilian_targeting,21,11.0,national,Uganda,ACLED via HDX
2019-10-01,2019,10,demonstrations,16,,national,Uganda,ACLED via HDX
2019-10-01,2019,10,political_violence,24,11.0,national,Uganda,ACLED via HDX
2019-11-01,2019,11,civilian_targeting,6,4.0,national,Uganda,ACLED via HDX
2019-11-01,2019,11,demonstrations,10,,national,Uganda,ACLED via HDX
2019-11-01,2019,11,political_violence,6,4.0,national,Uganda,ACLED via HDX
2019-12-01,2019,12,civilian_targeting,12,9.0,national,Uganda,ACLED via HDX
2019-12-01,2019,12,demonstrations,9,,national,Uganda,ACLED via HDX
2019-12-01,2019,12,political_violence,19,21.0,national,Uganda,ACLED via HDX
2020-01-01,2020,1,civilian_targeting,9,5.0,national,Uganda,ACLED via HDX
2020-01-01,2020,1,demonstrations,15,,national,Uganda,ACLED via HDX
2020-01-01,2020,1,political_violence,12,11.0,national,Uganda,ACLED via HDX
2020-02-01,2020,2,civilian_targeting,9,4.0,national,Uganda,ACLED via HDX
2020-02-01,2020,2,demonstrations,19,,national,Uganda,ACLED via HDX
2020-02-01,2020,2,political_violence,14,8.0,national,Uganda,ACLED via HDX
2020-03-01,2020,3,civilian_targeting,25,6.0,national,Uganda,ACLED via HDX
2020-03-01,2020,3,demonstrations,12,,national,Uganda,ACLED via HDX
2020-03-01,2020,3,political_violence,44,43.0,national,Uganda,ACLED via HDX
2020-04-01,2020,4,civilian_targeting,35,7.0,national,Uganda,ACLED via HDX
2020-04-01,2020,4,demonstrations,26,,national,Uganda,ACLED via HDX
2020-04-01,2020,4,political_violence,71,23.0,national,Uganda,ACLED via HDX
2020-05-01,2020,5,civilian_targeting,31,9.0,national,Uganda,ACLED via HDX
2020-05-01,2020,5,demonstrations,9,,national,Uganda,ACLED via HDX
2020-05-01,2020,5,political_violence,48,27.0,national,Uganda,ACLED via HDX
2020-06-01,2020,6,civilian_targeting,14,7.0,national,Uganda,ACLED via HDX
2020-06-01,2020,6,demonstrations,13,,national,Uganda,ACLED via HDX
2020-06-01,2020,6,political_violence,28,26.0,national,Uganda,ACLED via HDX
2020-07-01,2020,7,civilian_targeting,17,5.0,national,Uganda,ACLED via HDX
2020-07-01,2020,7,demonstrations,16,,national,Uganda,ACLED via HDX
2020-07-01,2020,7,political_violence,36,16.0,national,Uganda,ACLED via HDX
2020-08-01,2020,8,civilian_targeting,14,7.0,national,Uganda,ACLED via HDX
2020-08-01,2020,8,demonstrations,8,,national,Uganda,ACLED via HDX
2020-08-01,2020,8,political_violence,24,8.0,national,Uganda,ACLED via HDX
2020-09-01,2020,9,civilian_targeting,17,15.0,national,Uganda,ACLED via HDX
2020-09-01,2020,9,demonstrations,33,,national,Uganda,ACLED via HDX
2020-09-01,2020,9,political_violence,32,29.0,national,Uganda,ACLED via HDX
2020-10-01,2020,10,civilian_targeting,13,4.0,national,Uganda,ACLED via HDX
2020-10-01,2020,10,demonstrations,21,,national,Uganda,ACLED via HDX
2020-10-01,2020,10,political_violence,21,9.0,national,Uganda,ACLED via HDX
2020-11-01,2020,11,civilian_targeting,37,11.0,national,Uganda,ACLED via HDX
2020-11-01,2020,11,demonstrations,42,,national,Uganda,ACLED via HDX
2020-11-01,2020,11,political_violence,44,16.0,national,Uganda,ACLED via HDX
2020-12-01,2020,12,civilian_targeting,60,13.0,national,Uganda,ACLED via HDX
2020-12-01,2020,12,demonstrations,11,,national,Uganda,ACLED via HDX
2020-12-01,2020,12,political_violence,70,23.0,national,Uganda,ACLED via HDX
2021-01-01,2021,1,civilian_targeting,63,14.0,national,Uganda,ACLED via HDX
2021-01-01,2021,1,demonstrations,24,,national,Uganda,ACLED via HDX
2021-01-01,2021,1,political_violence,88,21.0,national,Uganda,ACLED via HDX
2021-02-01,2021,2,civilian_targeting,35,38.0,national,Uganda,ACLED via HDX
2021-02-01,2021,2,demonstrations,12,,national,Uganda,ACLED via HDX
2021-02-01,2021,2,political_violence,49,54.0,national,Uganda,ACLED via HDX
2021-03-01,2021,3,civilian_targeting,25,12.0,national,Uganda,ACLED via HDX
2021-03-01,2021,3,demonstrations,22,,national,Uganda,ACLED via HDX
2021-03-01,2021,3,political_violence,35,26.0,national,Uganda,ACLED via HDX
2021-04-01,2021,4,civilian_targeting,11,6.0,national,Uganda,ACLED via HDX
2021-04-01,2021,4,demonstrations,8,,national,Uganda,ACLED via HDX
2021-04-01,2021,4,political_violence,16,14.0,national,Uganda,ACLED via HDX
2021-05-01,2021,5,civilian_targeting,22,20.0,national,Uganda,ACLED via HDX
2021-05-01,2021,5,demonstrations,41,,national,Uganda,ACLED via HDX
2021-05-01,2021,5,political_violence,35,49.0,national,Uganda,ACLED via HDX
2021-06-01,2021,6,civilian_targeting,46,32.0,national,Uganda,ACLED via HDX
2021-06-01,2021,6,demonstrations,69,,national,Uganda,ACLED via HDX
2021-06-01,2021,6,political_violence,52,38.0,national,Uganda,ACLED via HDX
2021-07-01,2021,7,civilian_targeting,55,29.0,national,Uganda,ACLED via HDX
2021-07-01,2021,7,demonstrations,92,,national,Uganda,ACLED via HDX
2021-07-01,2021,7,political_violence,75,71.0,national,Uganda,ACLED via HDX
2021-08-01,2021,8,civilian_targeting,49,37.0,national,Uganda,ACLED via HDX
2021-08-01,2021,8,demonstrations,53,,national,Uganda,ACLED via HDX
2021-08-01,2021,8,political_violence,59,38.0,national,Uganda,ACLED via HDX
2021-09-01,2021,9,civilian_targeting,43,34.0,national,Uganda,ACLED via HDX
2021-09-01,2021,9,demonstrations,44,,national,Uganda,ACLED via HDX
2021-09-01,2021,9,political_violence,56,42.0,national,Uganda,ACLED via HDX
2021-10-01,2021,10,civilian_targeting,39,27.0,national,Uganda,ACLED via HDX
2021-10-01,2021,10,demonstrations,44,,national,Uganda,ACLED via HDX
2021-10-01,2021,10,political_violence,49,46.0,national,Uganda,ACLED via HDX
2021-11-01,2021,11,civilian_targeting,31,17.0,national,Uganda,ACLED via HDX
2021-11-01,2021,11,demonstrations,29,,national,Uganda,ACLED via HDX
2021-11-01,2021,11,political_violence,49,57.0,national,Uganda,ACLED via HDX
2021-12-01,2021,12,civilian_targeting,38,31.0,national,Uganda,ACLED via HDX
2021-12-01,2021,12,demonstrations,31,,national,Uganda,ACLED via HDX
2021-12-01,2021,12,political_violence,48,39.0,national,Uganda,ACLED via HDX
2022-01-01,2022,1,civilian_targeting,30,23.0,national,Uganda,ACLED via HDX
2022-01-01,2022,1,demonstrations,23,,national,Uganda,ACLED via HDX
2022-01-01,2022,1,political_violence,39,26.0,national,Uganda,ACLED via HDX
2022-02-01,2022,2,civilian_targeting,27,19.0,national,Uganda,ACLED via HDX
2022-02-01,2022,2,demonstrations,19,,national,Uganda,ACLED via HDX
2022-02-01,2022,2,political_violence,37,22.0,national,Uganda,ACLED via HDX
2022-03-01,2022,3,civilian_targeting,38,26.0,national,Uganda,ACLED via HDX
2022-03-01,2022,3,demonstrations,17,,national,Uganda,ACLED via HDX
2022-03-01,2022,3,political_violence,54,66.0,national,Uganda,ACLED via HDX
2022-04-01,2022,4,civilian_targeting,23,17.0,national,Uganda,ACLED via HDX
2022-04-01,2022,4,demonstrations,9,,national,Uganda,ACLED via HDX
2022-04-01,2022,4,political_violence,32,23.0,national,Uganda,ACLED via HDX
2022-05-01,2022,5,civilian_targeting,29,19.0,national,Uganda,ACLED via HDX
2022-05-01,2022,5,demonstrations,19,,national,Uganda,ACLED via HDX
2022-05-01,2022,5,political_violence,41,25.0,national,Uganda,ACLED via HDX
2022-06-01,2022,6,civilian_targeting,27,19.0,national,Uganda,ACLED via HDX
2022-06-01,2022,6,demonstrations,16,,national,Uganda,ACLED via HDX
2022-06-01,2022,6,political_violence,39,22.0,national,Uganda,ACLED via HDX
2022-07-01,2022,7,civilian_targeting,25,16.0,national,Uganda,ACLED via HDX
2022-07-01,2022,7,demonstrations,14,,national,Uganda,ACLED via HDX
2022-07-01,2022,7,political_violence,40,25.0,national,Uganda,ACLED via HDX
2022-08-01,2022,8,civilian_targeting,9,3.0,national,Uganda,ACLED via HDX
2022-08-01,2022,8,demonstrations,7,,national,Uganda,ACLED via HDX
2022-08-01,2022,8,political_violence,17,6.0,national,Uganda,ACLED via HDX
2022-09-01,2022,9,civilian_targeting,21,16.0,national,Uganda,ACLED via HDX
2022-09-01,2022,9,demonstrations,14,,national,Uganda,ACLED via HDX
2022-09-01,2022,9,political_violence,29,23.0,national,Uganda,ACLED via HDX
2022-10-01,2022,10,civilian_targeting,26,27.0,national,Uganda,ACLED via HDX
2022-10-01,2022,10,demonstrations,13,,national,Uganda,ACLED via HDX
2022-10-01,2022,10,political_violence,37,35.0,national,Uganda,ACLED via HDX
2022-11-01,2022,11,civilian_targeting,15,13.0,national,Uganda,ACLED via HDX
2022-11-01,2022,11,demonstrations,12,,national,Uganda,ACLED via HDX
2022-11-01,2022,11,political_violence,31,24.0,national,Uganda,ACLED via HDX
2022-12-01,2022,12,civilian_targeting,24,19.0,national,Uganda,ACLED via HDX
2022-12-01,2022,12,demonstrations,16,,national,Uganda,ACLED via HDX
2022-12-01,2022,12,political_violence,34,64.0,national,Uganda,ACLED via HDX
2023-01-01,2023,1,civilian_targeting,36,30.0,national,Uganda,ACLED via HDX
2023-01-01,2023,1,demonstrations,14,,national,Uganda,ACLED via HDX
2023-01-01,2023,1,political_violence,48,43.0,national,Uganda,ACLED via HDX
2023-02-01,2023,2,civilian_targeting,34,24.0,national,Uganda,ACLED via HDX
2023-02-01,2023,2,demonstrations,17,,national,Uganda,ACLED via HDX
2023-02-01,2023,2,political_violence,37,26.0,national,Uganda,ACLED via HDX
2023-03-01,2023,3,civilian_targeting,24,12.0,national,Uganda,ACLED via HDX
2023-03-01,2023,3,demonstrations,24,,national,Uganda,ACLED via HDX
2023-03-01,2023,3,political_violence,25,12.0,national,Uganda,ACLED via HDX
2023-04-01,2023,4,civilian_targeting,26,15.0,national,Uganda,ACLED via HDX
2023-04-01,2023,4,demonstrations,14,,national,Uganda,ACLED via HDX
2023-04-01,2023,4,political_violence,32,17.0,national,Uganda,ACLED via HDX
2023-05-01,2023,5,civilian_targeting,35,28.0,national,Uganda,ACLED via HDX
2023-05-01,2023,5,demonstrations,19,,national,Uganda,ACLED via HDX
2023-05-01,2023,5,political_violence,39,30.0,national,Uganda,ACLED via HDX
2023-06-01,2023,6,civilian_targeting,31,67.0,national,Uganda,ACLED via HDX
2023-06-01,2023,6,demonstrations,13,,national,Uganda,ACLED via HDX
2023-06-01,2023,6,political_violence,37,74.0,national,Uganda,ACLED via HDX
2023-07-01,2023,7,civilian_targeting,31,28.0,national,Uganda,ACLED via HDX
2023-07-01,2023,7,demonstrations,8,,national,Uganda,ACLED via HDX
2023-07-01,2023,7,political_violence,38,41.0,national,Uganda,ACLED via HDX
2023-08-01,2023,8,civilian_targeting,19,15.0,national,Uganda,ACLED via HDX
2023-08-01,2023,8,demonstrations,10,,national,Uganda,ACLED via HDX
2023-08-01,2023,8,political_violence,24,19.0,national,Uganda,ACLED via HDX
2023-09-01,2023,9,civilian_targeting,15,17.0,national,Uganda,ACLED via HDX
2023-09-01,2023,9,demonstrations,7,,national,Uganda,ACLED via HDX
2023-09-01,2023,9,political_violence,16,17.0,national,Uganda,ACLED via HDX
2023-10-01,2023,10,civilian_targeting,23,12.0,national,Uganda,ACLED via HDX
2023-10-01,2023,10,demonstrations,6,,national,Uganda,ACLED via HDX
2023-10-01,2023,10,political_violence,30,25.0,national,Uganda,ACLED via HDX
2023-11-01,2023,11,civilian_targeting,9,11.0,national,Uganda,ACLED via HDX
2023-11-01,2023,11,demonstrations,7,,national,Uganda,ACLED via HDX
2023-11-01,2023,11,political_violence,14,21.0,national,Uganda,ACLED via HDX
2023-12-01,2023,12,civilian_targeting,24,31.0,national,Uganda,ACLED via HDX
2023-12-01,2023,12,demonstrations,1,,national,Uganda,ACLED via HDX
2023-12-01,2023,12,political_violence,29,38.0,national,Uganda,ACLED via HDX
2024-01-01,2024,1,civilian_targeting,17,16.0,national,Uganda,ACLED via HDX
2024-01-01,2024,1,demonstrations,8,,national,Uganda,ACLED via HDX
2024-01-01,2024,1,political_violence,20,17.0,national,Uganda,ACLED via HDX
2024-02-01,2024,2,civilian_targeting,19,18.0,national,Uganda,ACLED via HDX
2024-02-01,2024,2,demonstrations,7,,national,Uganda,ACLED via HDX
2024-02-01,2024,2,political_violence,21,18.0,national,Uganda,ACLED via HDX
2024-03-01,2024,3,civilian_targeting,15,10.0,national,Uganda,ACLED via HDX
2024-03-01,2024,3,demonstrations,12,,national,Uganda,ACLED via HDX
2024-03-01,2024,3,political_violence,17,15.0,national,Uganda,ACLED via HDX
2024-04-01,2024,4,civilian_targeting,22,20.0,national,Uganda,ACLED via HDX
2024-04-01,2024,4,demonstrations,12,,national,Uganda,ACLED via HDX
2024-04-01,2024,4,political_violence,26,23.0,national,Uganda,ACLED via HDX
2024-05-01,2024,5,civilian_targeting,26,18.0,national,Uganda,ACLED via HDX
2024-05-01,2024,5,demonstrations,8,,national,Uganda,ACLED via HDX
2024-05-01,2024,5,political_violence,28,19.0,national,Uganda,ACLED via HDX
2024-06-01,2024,6,civilian_targeting,28,14.0,national,Uganda,ACLED via HDX
2024-06-01,2024,6,demonstrations,12,,national,Uganda,ACLED via HDX
2024-06-01,2024,6,political_violence,29,14.0,national,Uganda,ACLED via HDX
2024-07-01,2024,7,civilian_targeting,12,28.0,national,Uganda,ACLED via HDX
2024-07-01,2024,7,demonstrations,26,,national,Uganda,ACLED via HDX
2024-07-01,2024,7,political_violence,16,33.0,national,Uganda,ACLED via HDX
2024-08-01,2024,8,civilian_targeting,22,19.0,national,Uganda,ACLED via HDX
2024-08-01,2024,8,demonstrations,19,,national,Uganda,ACLED via HDX
2024-08-01,2024,8,political_violence,25,22.0,national,Uganda,ACLED via HDX
2024-09-01,2024,9,civilian_targeting,18,13.0,national,Uganda,ACLED via HDX
2024-09-01,2024,9,demonstrations,6,,national,Uganda,ACLED via HDX
2024-09-01,2024,9,political_violence,21,15.0,national,Uganda,ACLED via HDX
2024-10-01,2024,10,civilian_targeting,27,22.0,national,Uganda,ACLED via HDX
2024-10-01,2024,10,demonstrations,13,,national,Uganda,ACLED via HDX
2024-10-01,2024,10,political_violence,32,32.0,national,Uganda,ACLED via HDX
2024-11-01,2024,11,civilian_targeting,23,14.0,national,Uganda,ACLED via HDX
2024-11-01,2024,11,demonstrations,11,,national,Uganda,ACLED via HDX
2024-11-01,2024,11,political_violence,24,14.0,national,Uganda,ACLED via HDX
2024-12-01,2024,12,civilian_targeting,23,20.0,national,Uganda,ACLED via HDX
2024-12-01,2024,12,demonstrations,9,,national,Uganda,ACLED via HDX
2024-12-01,2024,12,political_violence,26,21.0,national,Uganda,ACLED via HDX
2025-01-01,2025,1,civilian_targeting,32,20.0,national,Uganda,ACLED via HDX
2025-01-01,2025,1,demonstrations,6,,national,Uganda,ACLED via HDX
2025-01-01,2025,1,political_violence,36,20.0,national,Uganda,ACLED via HDX
2025-02-01,2025,2,civilian_targeting,27,19.0,national,Uganda,ACLED via HDX
2025-02-01,2025,2,demonstrations,26,,national,Uganda,ACLED via HDX
2025-02-01,2025,2,political_violence,32,24.0,national,Uganda,ACLED via HDX
2025-03-01,2025,3,civilian_targeting,20,9.0,national,Uganda,ACLED via HDX
2025-03-01,2025,3,demonstrations,10,,national,Uganda,ACLED via HDX
2025-03-01,2025,3,political_violence,27,11.0,national,Uganda,ACLED via HDX
2025-04-01,2025,4,civilian_targeting,17,12.0,national,Uganda,ACLED via HDX
2025-04-01,2025,4,demonstrations,15,,national,Uganda,ACLED via HDX
2025-04-01,2025,4,political_violence,22,14.0,national,Uganda,ACLED via HDX
2025-05-01,2025,5,civilian_targeting,18,13.0,national,Uganda,ACLED via HDX
2025-05-01,2025,5,demonstrations,10,,national,Uganda,ACLED via HDX
2025-05-01,2025,5,political_violence,28,19.0,national,Uganda,ACLED via HDX
2025-06-01,2025,6,civilian_targeting,12,11.0,national,Uganda,ACLED via HDX
2025-06-01,2025,6,demonstrations,7,,national,Uganda,ACLED via HDX
2025-06-01,2025,6,political_violence,18,15.0,national,Uganda,ACLED via HDX
2025-07-01,2025,7,civilian_targeting,9,5.0,national,Uganda,ACLED via HDX
2025-07-01,2025,7,demonstrations,11,,national,Uganda,ACLED via HDX
2025-07-01,2025,7,political_violence,26,13.0,national,Uganda,ACLED via HDX
2025-08-01,2025,8,civilian_targeting,10,11.0,national,Uganda,ACLED via HDX
2025-08-01,2025,8,demonstrations,10,,national,Uganda,ACLED via HDX
2025-08-01,2025,8,political_violence,12,12.0,national,Uganda,ACLED via HDX
2025-09-01,2025,9,civilian_targeting,7,5.0,national,Uganda,ACLED via HDX
2025-09-01,2025,9,demonstrations,4,,national,Uganda,ACLED via HDX
2025-09-01,2025,9,political_violence,7,5.0,national,Uganda,ACLED via HDX
2025-10-01,2025,10,civilian_targeting,13,10.0,national,Uganda,ACLED via HDX
2025-10-01,2025,10,demonstrations,5,,national,Uganda,ACLED via HDX
2025-10-01,2025,10,political_violence,16,15.0,national,Uganda,ACLED via HDX
2025-11-01,2025,11,civilian_targeting,18,20.0,national,Uganda,ACLED via HDX
2025-11-01,2025,11,demonstrations,3,,national,Uganda,ACLED via HDX
2025-11-01,2025,11,political_violence,28,38.0,national,Uganda,ACLED via HDX
2025-12-01,2025,12,civilian_targeting,17,10.0,national,Uganda,ACLED via HDX
2025-12-01,2025,12,demonstrations,8,,national,Uganda,ACLED via HDX
2025-12-01,2025,12,political_violence,27,12.0,national,Uganda,ACLED via HDX
2026-01-01,2026,1,civilian_targeting,37,24.0,national,Uganda,ACLED via HDX
2026-01-01,2026,1,demonstrations,18,,national,Uganda,ACLED via HDX
2026-01-01,2026,1,political_violence,51,27.0,national,Uganda,ACLED via HDX
2026-02-01,2026,2,civilian_targeting,12,5.0,national,Uganda,ACLED via HDX
2026-02-01,2026,2,demonstrations,10,,national,Uganda,ACLED via HDX
2026-02-01,2026,2,political_violence,21,14.0,national,Uganda,ACLED via HDX
